Time,Prophet 30d default,Prophet 30d default no_ex,Prophet 60d default no_ex,Prophet 120d default no_ex,Prophet 240d default no_ex,Prophet 240d default,Prophet 60d default,Prophet 120d default
2019-04-28 21:00:00,999773.2892599257,1059834.8195290347,1061504.302694728,1062137.8023944125,1051640.3689748081,1001742.7996639747,1015221.2436342437,1013012.7101068847
2019-04-28 22:00:00,974630.0647747142,1039508.5719870158,1039751.5022636416,1036774.2459306477,1027351.506933039,971064.6296206479,984927.189305037,981160.3985805439
2019-04-28 23:00:00,946200.8718897889,1015261.9326650772,1015587.0560398818,1010747.2813883843,1002640.6117501479,941465.8233582973,959388.1132402278,953099.1622235692
2019-04-29 00:00:00,1035731.155692542,990389.7909288795,1002503.0994220672,991800.601731393,980711.1662388083,1036088.2468789518,1058590.147033913,1044373.6476095861
2019-04-29 01:00:00,1000780.5515719634,971866.6936160449,985545.6705573979,976746.1432556153,965751.2977613496,1013210.1513289656,1032966.9308685364,1021391.1912678225
2019-04-29 02:00:00,981380.5538923956,960378.8677288251,975646.2872355372,969033.0224965839,957549.6796639438,1000411.9629810742,1017206.8929625978,1008511.9489005111
2019-04-29 03:00:00,974952.9602472602,951162.514267365,968466.0524919408,964463.6501058113,952484.559245505,994712.4319270365,1009974.7272297494,1004173.6016879419
2019-04-29 04:00:00,961644.5137765061,942412.2080530903,962623.0925420157,962141.0178662381,950122.6977085455,988676.4478001359,1000753.678938378,997159.9626709635
2019-04-29 05:00:00,966056.7138946544,943537.9350543962,967043.3709894845,970107.4428961662,958510.1275200993,987179.1769622787,1006329.2806568546,999072.1472092648
2019-04-29 06:00:00,981977.8309974517,971892.9194524152,997746.799365931,1001808.3191877785,990736.8401917149,1013811.6360918176,1027320.6689276507,1025203.8622840301
2019-04-29 07:00:00,1042921.34361438,1038130.6535844968,1064277.8920633798,1064387.1686077549,1053636.0817671886,1072216.2376764426,1087449.3325910757,1082403.3215004238
2019-04-29 08:00:00,1136595.4179097516,1132924.588379923,1157452.0020278064,1148848.6321372648,1138237.4310306215,1157996.7539553822,1179735.492723334,1168316.7861144557
2019-04-29 09:00:00,1225625.7320178095,1228666.8708122352,1250947.322206688,1232114.9583736204,1221729.5548543308,1240921.700963931,1267285.4976010392,1251674.0943569478
2019-04-29 10:00:00,1289964.2706500846,1296931.1455441017,1317564.2072234855,1291015.9494877378,1281104.378361839,1292462.5101438551,1326797.8872821417,1300155.6248002313
2019-04-29 11:00:00,1312603.9960729566,1327676.5888554403,1347303.4058127045,1317274.4813985766,1307922.5380769956,1310610.1339630804,1350305.9735998854,1318145.9487667172
2019-04-29 12:00:00,1316122.017616333,1333745.5647518644,1351963.6217093875,1321054.8768962352,1311996.3685005147,1311235.7458020044,1354965.6002173822,1318765.7581014573
2019-04-29 13:00:00,1317809.5460341342,1337021.7894620888,1352563.546932545,1320403.3006327238,1311170.1049501956,1306508.5365869168,1352686.7616340513,1315996.003841021
2019-04-29 14:00:00,1324463.3184242162,1348905.7693790575,1360981.302102266,1326067.10086368,1316320.6861519748,1307826.1511708964,1357648.237212828,1318729.4703309021
2019-04-29 15:00:00,1339204.4955230262,1362308.56958819,1371777.6647448642,1334591.884069102,1324284.148694738,1315012.1963738957,1367978.2756757503,1327883.3981239216
2019-04-29 16:00:00,1339164.031548332,1361113.5399055895,1370198.5190639992,1334416.7874641188,1323609.9745687905,1313006.602506045,1364304.0521645865,1326163.0864618474
2019-04-29 17:00:00,1316097.0886418994,1336932.7502746207,1347526.4162335284,1317919.4361008066,1306466.269412429,1297039.9162213476,1340774.3834031613,1309152.8671113064
2019-04-29 18:00:00,1282365.2236900255,1297198.0877390034,1309193.0974681433,1287979.2427802111,1275435.1659429588,1266762.5004639975,1299620.3509998913,1277544.2904284792
2019-04-29 19:00:00,1247288.5477305993,1258024.8871581913,1269160.4405097787,1254087.0447618433,1240003.8593520524,1232976.6708414624,1259552.2172001607,1245729.1158037258
2019-04-29 20:00:00,1221546.0762555827,1230068.7350332518,1237465.2988543287,1223350.1943748568,1207695.8491824004,1201669.6696451297,1227655.5769125186,1213803.6472465296
2019-04-29 21:00:00,1202589.8832153042,1211338.1614638097,1213414.5944985829,1195775.2744095433,1179050.172138653,1175570.3012932048,1209697.008734268,1189420.932791207
2019-04-29 22:00:00,1172494.15309888,1192761.683150112,1189976.8260929426,1167656.2541758274,1150530.0845562534,1141609.556391619,1179993.5780830327,1154974.3000266573
2019-04-29 23:00:00,1145721.4069290091,1169243.1943750319,1163260.2344090494,1138142.6891291896,1120890.6807653205,1111067.8590138755,1153412.2291452745,1125684.6683703053
2019-04-30 00:00:00,1115769.4821649725,1132778.1720377547,1125970.5763057047,1107872.0571198007,1090412.5199809608,1076688.500193994,1112404.9905647417,1091625.0126705521
2019-04-30 01:00:00,1093506.636104235,1112313.6982675854,1104785.545261997,1087976.558917608,1069323.2668833884,1056418.253019237,1093638.414000166,1074763.2751936824
2019-04-30 02:00:00,1078166.786644034,1097571.7386931502,1089855.5823698035,1074811.1176216311,1054450.5394797805,1042416.3472955839,1078777.2914052343,1061741.9071158422
2019-04-30 03:00:00,1067322.8826429183,1084417.4607334246,1077103.5684826642,1064316.888424265,1042298.3231117283,1031402.6909040007,1065079.345292964,1049256.3589281992
2019-04-30 04:00:00,1061329.0760421231,1071525.1807199346,1065369.6953082448,1055795.2817110778,1032555.8460303572,1021046.0118176123,1056859.925063315,1039498.40308579
2019-04-30 05:00:00,1058592.4272756567,1068018.9975243693,1063566.2934613365,1057427.772100118,1033330.5022800342,1020628.6366284905,1054750.5811431585,1040487.8902329106
2019-04-30 06:00:00,1078989.78395726,1090282.0244916514,1087481.3851962895,1082652.091626564,1057709.4349365444,1049023.908166452,1082405.5580905208,1072613.6359649291
2019-04-30 07:00:00,1141032.469527385,1148152.905281327,1146461.711589691,1138493.8532040855,1112524.7857480815,1108999.316382213,1149751.4288802305,1136919.175318786
2019-04-30 08:00:00,1219140.917646887,1232519.3770947983,1231428.1650939533,1215871.5389285984,1188885.7634107908,1188184.7171099125,1229453.9388714216,1213863.33130212
2019-04-30 09:00:00,1302122.214512823,1317077.0337468837,1316493.335674665,1291778.8061679958,1264156.7762520139,1261552.1014657007,1310442.944564123,1287142.1564540074
2019-04-30 10:00:00,1355383.9324862154,1374899.0092046673,1374954.0153292147,1343269.7510974957,1315530.7015750152,1308720.3847855388,1366333.5610075076,1333156.1154215895
2019-04-30 11:00:00,1379504.4437377013,1396545.3530982751,1397033.933031737,1362310.2621484785,1334694.5586377499,1325855.560530877,1388562.306920768,1349267.8887980445
2019-04-30 12:00:00,1373893.7109900583,1394230.7678665773,1394372.8229606012,1359180.3955891584,1331470.8223913016,1320051.6879805091,1385022.418089701,1343446.3241817395
2019-04-30 13:00:00,1365884.3088323772,1388697.479586215,1387660.1973410824,1351882.9690183634,1323650.1186058593,1312660.2765319482,1379805.8071240606,1337809.2813668973
2019-04-30 14:00:00,1368224.1053616018,1390782.415217015,1388611.2685597185,1351064.6025366378,1322090.0974719748,1312521.2957770128,1380925.2250130142,1338265.1053202641
2019-04-30 15:00:00,1373860.9713914623,1393895.8162356897,1391951.5658925218,1353247.4517986688,1323697.7875930076,1315306.8813931923,1382961.2185697039,1341035.4504970582
2019-04-30 16:00:00,1375067.8175275796,1382976.0672972775,1383278.8442094913,1346970.2785564004,1317152.1168889403,1311201.065775226,1374528.2483183066,1335406.0019662043
2019-04-30 17:00:00,1345953.098025504,1350287.1652464163,1354124.5929809604,1324760.369801437,1294725.2767945384,1293143.0397623116,1353199.3988459117,1320610.924448904
2019-04-30 18:00:00,1300204.690197835,1303007.7880037716,1309899.6318599158,1289586.7314173945,1259021.551307458,1258539.960406923,1309200.1045343939,1285972.8283754627
2019-04-30 19:00:00,1263067.4086996624,1256455.577454339,1264362.5665228353,1250928.9073471178,1219485.4122646952,1223465.9142689554,1267122.5590012544,1251926.8279372987
2019-04-30 20:00:00,1226038.6419702577,1220729.1982401463,1227387.371217737,1215837.6241239016,1183596.962430842,1188439.0683130396,1228717.850921288,1216962.1588746118
2019-04-30 21:00:00,1197515.3686345764,1193940.7474721286,1198285.8910915456,1184298.9633960773,1151895.5177570016,1157753.3559161045,1200028.9965337277,1184833.0239970547
2019-04-30 22:00:00,1171811.665546287,1167493.7942624728,1170125.9401936894,1152642.0688070748,1120874.202950332,1128381.8697279168,1176637.3935010561,1157134.640093638
2019-04-30 23:00:00,1142775.1597842528,1136545.746034892,1139048.5318263608,1120052.3446448932,1089300.2299026994,1096546.5831564127,1147165.2019318196,1124909.9613441613
2019-05-01 00:00:00,1100847.8649675157,1103112.3066891162,1105200.4216609385,1089540.3929334856,1061722.1691579842,1062902.4164792157,1112950.8294920763,1090005.2239400144
2019-05-01 01:00:00,1080534.4184915877,1076797.1637986703,1080453.9584099057,1067657.031211349,1039842.4780382351,1035033.5681641264,1086917.783412248,1061493.100354957
2019-05-01 02:00:00,1050045.666360281,1056629.4141633548,1062416.752087005,1053015.3083829393,1024677.7635769907,1017691.7422618973,1059753.4813349778,1042231.7503567928
2019-05-01 03:00:00,1008262.5069767581,1038226.2810585536,1046916.9586478819,1041415.2544608488,1012693.6417092509,1002486.6486142643,1038866.208413872,1027777.6379691116
2019-05-01 04:00:00,994315.7373721352,1020767.7760171952,1032778.0423793735,1032057.621343096,1003605.2695892688,991708.9760674868,1030273.1292353787,1019052.9804175406
2019-05-01 05:00:00,981034.6660746608,1014442.0459520972,1029072.8248788498,1033204.929093359,1005582.8694997572,1000724.482679198,1025147.0791667263,1024379.8339957128
2019-05-01 06:00:00,1028781.1077445213,1036420.0736860501,1051844.2711609353,1058523.2759710844,1031733.6826538183,1030387.9966456512,1056560.3088983702,1055547.3628772392
2019-05-01 07:00:00,1099301.5175213043,1096259.20730199,1110562.934098368,1115200.1753541233,1088800.538738899,1091437.265416651,1126707.8771798795,1119770.6621156104
2019-05-01 08:00:00,1180706.236453626,1183485.757165432,1195974.9198882657,1194045.937062882,1167704.849054618,1171048.910194402,1207682.7063588216,1198571.6612539426
2019-05-01 09:00:00,1265613.7779929729,1270222.1666773753,1281784.2688590272,1271688.5092938691,1245614.7259551638,1249893.5142635033,1292636.0378131147,1278429.9508459482
2019-05-01 10:00:00,1325717.5696258117,1328823.3401289424,1340912.193591386,1324801.770993444,1299618.154357438,1299681.8749221838,1344985.3629597449,1324683.5842161705
2019-05-01 11:00:00,1349973.9689188628,1350378.290489503,1363486.367085535,1345223.7140821642,1321417.304436978,1319411.0795049965,1368974.2174839876,1343122.706732761
2019-05-01 12:00:00,1339825.0252553336,1348305.7699902647,1361343.0848485557,1343409.1598697877,1320905.9225904564,1315259.1738947209,1367644.0542597736,1339601.4564502737
2019-05-01 13:00:00,1333408.44485498,1344224.6937621592,1355435.3872814723,1337626.1641027466,1315902.6075900183,1308615.072559516,1359991.0154102584,1332772.9885043951
2019-05-01 14:00:00,1342305.3670779497,1348940.0610430199,1357553.0027021319,1338597.6282107467,1317198.2017292914,1312297.125632631,1367245.3245314967,1337196.7211738944
2019-05-01 15:00:00,1350684.767504998,1355165.6194116946,1362247.8706489005,1342640.8671831167,1321570.8222649647,1316894.6498071654,1371067.7620187665,1341498.9011040232
2019-05-01 16:00:00,1347049.496297545,1347196.572782673,1354870.561048456,1337979.8977573595,1317586.8975219927,1314296.075802349,1366466.9434981039,1338904.1037831886
2019-05-01 17:00:00,1320918.3192248256,1317194.6080343397,1326861.0586324758,1316983.8240919488,1297475.1890446004,1296249.0741192976,1339137.052749022,1319804.9837168725
2019-05-01 18:00:00,1277662.6057095826,1272661.5363992564,1283761.8765953684,1282734.97360029,1263854.4165020026,1263218.8533387762,1293186.074310623,1285878.287485484
2019-05-01 19:00:00,1234383.7450691315,1229200.0823103036,1239542.5496878724,1244968.9269994,1226190.8229136562,1226818.8993881678,1250205.5867146067,1249356.051249444
2019-05-01 20:00:00,1200059.8007240628,1196885.9310194047,1204163.741763593,1210901.1014505015,1191958.19252101,1194199.3883219126,1217434.3801700927,1216996.7114991057
2019-05-01 21:00:00,1163343.4697378618,1173665.9323488155,1176830.6757244596,1180473.7634885595,1161668.7983319901,1159346.5280568236,1180854.0937070195,1177814.3687536689
2019-05-01 22:00:00,1151756.9916935333,1150961.0221110536,1150423.1129940583,1149851.9821114792,1131796.3775289604,1130759.788864388,1155652.4636016432,1148219.4818956528
2019-05-01 23:00:00,1131128.5294317135,1124167.4178931613,1120972.5372477993,1118112.5602982468,1101105.4469214277,1097814.1408110592,1126088.2053634773,1113517.5342334649
2019-05-02 00:00:00,1083590.096781915,1089835.6330180843,1094283.184225445,1092366.9508502455,1075296.6939638553,1068332.658511645,1095928.2924001229,1085847.6672466046
2019-05-02 01:00:00,1060304.817999503,1067966.0023596014,1070786.2749217595,1070985.1084599346,1053659.4842813334,1044756.8066332801,1070259.9718217924,1063923.1005062012
2019-05-02 02:00:00,1048007.8162484609,1052450.2654593145,1053892.8692955647,1056704.3047252265,1038464.8156002605,1032747.1977331509,1061502.4757616953,1055289.9535206729
2019-05-02 03:00:00,1034768.7184314632,1038701.0100174514,1039496.5195646953,1045324.2405340496,1026160.0442731185,1020081.1639241865,1041899.3356207024,1041074.6331596724
2019-05-02 04:00:00,1024479.9791641153,1025569.0727021459,1026437.5143963018,1035980.2772023176,1016436.8546515099,1008824.3528024046,1030443.2920074655,1028322.6261966605
2019-05-02 05:00:00,1023680.2911775308,1023153.5415061532,1023781.4528805595,1036891.0953646954,1017491.101157933,1013548.4266029506,1031638.1531097166,1033552.311299999
2019-05-02 06:00:00,1049465.4233002122,1048936.2555913136,1047574.3277809893,1061776.1465779569,1042517.8395143924,1046355.6160628109,1061620.4950632819,1069581.3944807893
2019-05-02 07:00:00,1115948.3786066812,1112906.6715785211,1107297.0005795807,1117953.8630877065,1098357.2994115783,1104788.7157102404,1126417.6673638767,1130192.6882308295
2019-05-02 08:00:00,1214857.1476790975,1204655.0779872711,1193678.54674612,1196340.1121915588,1175965.075142161,1179191.3098409707,1220420.8000954343,1210057.7588845778
2019-05-02 09:00:00,1299945.1709693882,1295789.8658513094,1280362.5727749015,1273555.9378588884,1252460.3166752926,1257114.979727845,1295417.3081414015,1282698.5784544663
2019-05-02 10:00:00,1363382.1565435205,1357904.316046728,1340204.0855705997,1326172.4982535793,1304858.349104115,1305332.8841874376,1350660.1998579903,1329680.110572222
2019-05-02 11:00:00,1386723.8985369555,1381689.3852707248,1363324.2061974865,1345936.9945946226,1324852.719656901,1322049.1659179798,1375432.8902023335,1348434.7760465536
2019-05-02 12:00:00,1386532.4547095255,1380859.8430239449,1361638.5590472377,1343321.09254733,1322425.9030141337,1317250.149467532,1370479.3766620557,1341118.5158199742
2019-05-02 13:00:00,1385963.8518454402,1377745.9305299663,1356213.5003673532,1336708.2997020334,1315527.1732317996,1311761.813929751,1368982.605216626,1336834.9848471384
2019-05-02 14:00:00,1394378.0607323307,1383626.3077808325,1358892.8028895655,1336931.5739115435,1315025.5053363664,1312090.6065822758,1373003.2886559782,1338613.7207085784
2019-05-02 15:00:00,1397056.5759898515,1391017.0457745073,1364174.0088414298,1340317.2442432116,1317679.1736073645,1311388.7476159397,1370455.5276017748,1334366.1051461885
2019-05-02 16:00:00,1391340.0950652729,1383527.3165570004,1357293.3418383156,1335005.1365673384,1311983.382768587,1307073.1079723565,1364546.5711989945,1331802.013247877
2019-05-02 17:00:00,1362244.8241501919,1352772.1637387923,1329627.7895892519,1313291.043773344,1290139.5930446344,1286616.9736953746,1338773.7306629175,1312275.1780966658
2019-05-02 18:00:00,1316847.3041614525,1306344.0517182078,1286784.868530421,1278292.4226842297,1254838.8394157928,1252842.9677555612,1298531.2225089795,1281295.2041243368
2019-05-02 19:00:00,1270706.2123794642,1260506.780390439,1242896.9790786833,1239882.3633966846,1215685.6232497613,1215439.5320689173,1256627.1039943974,1245467.0509761977
2019-05-02 20:00:00,1232632.4872052274,1226035.3677354204,1208069.7461891437,1205410.5244958529,1180268.8205278981,1178252.1018155473,1214943.6263078086,1205030.3441260115
2019-05-02 21:00:00,1209023.3482734172,1201127.2311452078,1181531.3676246572,1174845.613842144,1149130.2024300979,1148873.4368354627,1191190.3098461267,1176776.7218257168
2019-05-02 22:00:00,1187296.2835912283,1176981.2821346493,1156056.439336273,1144266.0092892095,1118702.52448892,1119565.9310129106,1167852.3476267739,1147373.895218052
2019-05-02 23:00:00,1164387.6696230161,1148681.195501504,1127534.2082071346,1112642.7183732472,1087705.8528737396,1090415.466882749,1140879.8185896587,1117384.5471639785
2019-05-03 00:00:00,1141612.7777850982,1129489.7929636447,1101110.651342562,1086182.2321836567,1062247.6229460563,1063195.540737683,1109043.7908740465,1088547.1323714014
2019-05-03 01:00:00,1118293.7346455923,1105733.3961759615,1078484.431213559,1065054.1946945786,1040809.1058126198,1041852.1452429951,1087711.8565522253,1067833.1749306435
2019-05-03 02:00:00,1104715.25270439,1088159.8915031087,1062380.1736706425,1051133.4192721264,1026066.9985274817,1028674.83550442,1071204.7855155296,1052985.8923454937
2019-05-03 03:00:00,1086666.3741622185,1072207.054131526,1048768.71494832,1040227.9540028914,1014465.528753869,1015923.7159116017,1051623.915693234,1039195.8110178405
2019-05-03 04:00:00,1079320.2947475773,1056705.8806329954,1036723.6784891743,1031482.8306876818,1005660.8516946632,1003093.7356288248,1050029.6494720713,1032145.9236248366
2019-05-03 05:00:00,1074258.2442022914,1051764.4028265495,1035588.7685805619,1033155.9732283306,1007807.5119504221,1007358.6301879187,1052536.2269848397,1037539.8407487045
2019-05-03 06:00:00,1099295.7043851824,1074961.8376979372,1061516.6960771468,1059021.0533717365,1034084.4248398109,1035979.2197187286,1081518.7828032004,1068613.374365197
2019-05-03 07:00:00,1158791.562421306,1136436.889655227,1123766.7920532103,1116402.6218082027,1091342.7330867664,1094729.0199009501,1143922.9616206377,1125766.8888450125
2019-05-03 08:00:00,1253605.5899577928,1225868.5891826826,1212579.4086610787,1196121.0503233396,1170544.8990808576,1175198.657054374,1236180.7233124902,1210549.3626845172
2019-05-03 09:00:00,1330092.3583966168,1314815.6336951088,1301115.945162355,1274622.2638453883,1248778.8655462256,1257213.2977941427,1314956.8456407897,1287078.695709409
2019-05-03 10:00:00,1390920.4405248254,1374728.7686819073,1362048.828529215,1328320.90696083,1302987.6974784383,1308244.020915176,1375283.42374205,1336474.6983537117
2019-05-03 11:00:00,1410316.6399354935,1396203.0700761855,1385698.326994764,1348923.23768151,1324783.3018979242,1325489.207834529,1396739.7423073973,1354013.6068965914
2019-05-03 12:00:00,1406306.176313789,1393008.0712002777,1384363.2787266776,1346982.6001677872,1324092.7312350771,1323972.044413542,1397111.8102225508,1351537.0821904675
2019-05-03 13:00:00,1393615.660916522,1387641.7292148904,1379358.2564517453,1340990.0238535777,1318841.1816475915,1317151.985443458,1390387.8861701763,1342973.3703559095
2019-05-03 14:00:00,1392218.1958697028,1391509.0107526924,1382452.8913340012,1341792.0070651863,1319876.0631689774,1317396.147343697,1389743.2215735002,1338128.663113217
2019-05-03 15:00:00,1408010.3131052877,1397079.8116516017,1387826.8705285392,1345597.1644512708,1323904.9107009775,1327396.790068326,1401465.2549920091,1352450.1153520197
2019-05-03 16:00:00,1397014.850539706,1387762.0863190296,1380410.6119739017,1340375.5085544926,1319342.9364781422,1324097.9440628954,1393981.9581755195,1344935.9047664397
2019-05-03 17:00:00,1366241.4777944903,1354971.1456844697,1351500.2787773963,1318326.6116505824,1298316.6634405968,1303169.5370501317,1360899.1132225557,1320616.5039037878
2019-05-03 18:00:00,1329059.6895083643,1306258.957892952,1306862.0917132313,1282607.4072008634,1263483.382211572,1274818.4875996844,1325293.482951546,1298408.3895476328
2019-05-03 19:00:00,1279297.545169149,1258028.4094382501,1260870.3508192808,1243213.9621070258,1224456.945639772,1237969.9778091577,1281812.2618722338,1260662.9148970055
2019-05-03 20:00:00,1231149.8599063312,1221244.052969011,1223784.7797473012,1207587.2660982762,1188842.7112765196,1200575.4554218024,1241656.0166353956,1218595.4540739006
2019-05-03 21:00:00,1210383.0784467699,1194185.5328238446,1194842.3749998733,1175679.1905836575,1157165.3355201918,1168144.2362614237,1222348.8630101907,1188161.2112998874
2019-05-03 22:00:00,1188807.92212119,1167976.8155407505,1166735.2444931043,1143463.0783024032,1125799.3954514484,1136898.8858232135,1202885.3409139416,1160423.5986361797
2019-05-03 23:00:00,1145768.4046751792,1137554.3158254463,1135251.229550303,1109800.8614004112,1093397.7494816775,1107018.839665841,1163861.8753037374,1122582.2713543482
2019-05-04 00:00:00,1077918.057626868,1105853.6444979808,1106915.4137945836,1081389.2593342534,1067840.530691394,1033495.7795734496,1069340.9444811956,1047208.9330838327
2019-05-04 01:00:00,1059688.3840283123,1079993.2281685476,1080467.863525724,1057357.995344065,1044020.3890936798,1007206.735662844,1055927.992725248,1027174.5298036902
2019-05-04 02:00:00,1042600.6436588988,1060015.6479559825,1060207.2722301758,1040148.8960852581,1026404.0166508064,992329.3529920476,1039357.6288058353,1013475.477439976
2019-05-04 03:00:00,1028419.8711558895,1041446.4296519894,1042016.9342266133,1025573.2175422215,1011454.0976164569,980434.3828490997,1025728.5886223528,1003703.2583962406
2019-05-04 04:00:00,1011797.2965182046,1023338.3983181193,1024893.3163625874,1012786.6974963878,998853.571628235,972559.2252502879,1013984.7106121867,996036.7568861097
2019-05-04 05:00:00,1003977.3510719677,1015968.2917712422,1018318.8764270477,1010102.3168591659,996787.0875155458,975043.7655552956,1010650.3693900311,997249.2283668608
2019-05-04 06:00:00,1017281.7327221588,1036866.1873650481,1038802.6984570805,1031387.8742198701,1018461.086870329,997976.5625945736,1023007.8058585826,1013547.181910783
2019-05-04 07:00:00,1076018.9768816682,1095913.223844136,1095912.9288336164,1084044.6780244084,1070747.7337892586,1056279.3166244198,1082653.3271256767,1071320.8901645849
2019-05-04 08:00:00,1168410.2788255482,1182507.167478253,1179850.7619575295,1158895.5457056575,1144626.725165115,1140447.5855060131,1172092.5199811375,1157509.4430844022
2019-05-04 09:00:00,1261422.7438380907,1268106.8684305695,1263365.5453506042,1232319.0104206577,1217209.685038717,1215417.2421009513,1260365.4491625233,1235678.355913565
2019-05-04 10:00:00,1321967.7316599386,1324298.8375674617,1318666.090942381,1280666.149434281,1265481.261559433,1263595.675180006,1317946.0180259366,1283281.700839649
2019-05-04 11:00:00,1337158.4612143529,1341918.8074121266,1335958.1223893315,1295665.1385178124,1281115.8618273798,1276053.6496848566,1333094.6590375341,1291941.2893820277
2019-05-04 12:00:00,1326428.45178882,1334893.3513605513,1327887.6601275862,1287990.9319726415,1274114.1426852534,1267333.3260077296,1323724.6612274074,1278622.306738076
2019-05-04 13:00:00,1316262.5856563863,1325711.527974057,1316287.284793355,1276285.9728094768,1262469.6443710465,1258251.1600687471,1316063.1395504691,1268178.397864589
2019-05-04 14:00:00,1321033.4849148793,1325678.2293676133,1313179.7589961372,1271485.569966762,1257082.9384270785,1257057.5890462387,1317066.0666578265,1268820.4419032228
2019-05-04 15:00:00,1325327.9260565396,1327208.0310163074,1312550.8151227683,1269793.7461760882,1254704.9382160096,1258082.4216135081,1319933.9151369834,1270472.335081081
2019-05-04 16:00:00,1320602.2859234794,1313759.1493915266,1298926.2098336872,1259141.1273633458,1243801.656284624,1252294.259441246,1313926.9158770991,1268094.0058267799
2019-05-04 17:00:00,1295599.514338515,1276846.3563121643,1263419.775602887,1231746.1585452594,1216573.055822245,1229716.922485462,1283815.5393568692,1251225.1709257665
2019-05-04 18:00:00,1235851.3547635938,1224078.2945983128,1212070.4164948938,1190884.3499533485,1175772.8723434834,1187306.0619457457,1225239.1638441342,1203886.6979541113
2019-05-04 19:00:00,1192125.6515616258,1171852.2494603312,1159812.31351558,1146722.995250581,1131118.6315662311,1147141.1983314878,1182077.0544465983,1170492.0144758055
2019-05-04 20:00:00,1143209.9328278503,1131134.9883756377,1117356.2499606244,1106836.0311603504,1090305.8241278802,1104080.5471485325,1132944.5326849488,1122323.3840178081
2019-05-04 21:00:00,1107664.5125363655,1100287.0757430745,1084021.2491940884,1071216.468999498,1053924.1281575388,1068920.7929434162,1099053.7220042336,1084836.89261408
2019-05-04 22:00:00,1082252.0615969745,1070570.1393557447,1052293.638118124,1035812.0558947924,1018391.7280495383,1035796.5916333179,1073459.825383121,1054641.0882358856
2019-05-04 23:00:00,1055161.505933506,1037009.917962028,1017761.0301218168,999462.815579812,982397.1621820808,997153.9236302967,1050364.143134961,1020214.9959182506
2019-05-05 00:00:00,1018748.4939652194,1005996.7415402929,986703.1865533062,969985.0116064689,954507.2771082688,963108.2694685707,1009459.529392532,985069.6835386204
2019-05-05 01:00:00,985196.5161140631,977465.6630063112,958419.0964098666,944416.4908306508,928378.7335703644,935477.9098945009,979425.0908603674,957326.4550343291
2019-05-05 02:00:00,963598.8705867837,955408.7086127136,937141.5717138725,926357.8772529376,909208.8444192875,916422.9958786073,958281.9561768696,939797.4920782319
2019-05-05 03:00:00,947586.1245927592,935143.3972167231,918685.7495499116,911597.5671121739,893478.5159674983,901784.0235881059,941546.7045343164,927743.4987860093
2019-05-05 04:00:00,927054.9354657091,915469.344981746,901880.3485011519,899273.5884433263,880873.3639546735,889224.9800370419,924229.7220419981,916043.3246668332
2019-05-05 05:00:00,911459.8326118656,906689.7786396721,896154.6788185337,897759.347174525,879604.4886590429,888269.1524928306,915836.1597422126,911954.3564800976
2019-05-05 06:00:00,924848.3348206782,926731.2450033319,918191.0150963821,921054.1207367887,902939.938433088,910801.6723451954,935154.2220898028,933115.7693532209
2019-05-05 07:00:00,990926.6884942326,985972.5045338968,977842.394488526,976666.1378732724,957815.5026316406,967291.4524162184,1001745.6409578625,997770.4005165074
2019-05-05 08:00:00,1081269.3150186283,1074010.6172594882,1065466.1698223474,1055401.9261366935,1035228.1084516568,1049290.5285463182,1089310.17699368,1082688.700855192
2019-05-05 09:00:00,1166152.9986602196,1162047.09153589,1153702.391173908,1133497.3068434768,1112243.7191135557,1126366.4872795527,1177371.9328092677,1160363.337172254
2019-05-05 10:00:00,1212599.2825310102,1221192.4032794232,1214484.5140172706,1187138.7294976867,1165771.7439290353,1172255.62611556,1235133.18706022,1202092.8302743123
2019-05-05 11:00:00,1229924.1860299024,1242003.9016458658,1237815.9376553604,1207988.5467910378,1187434.3079253407,1188370.97824079,1256230.7521811614,1215854.1112902642
2019-05-05 12:00:00,1218618.9247672132,1238536.8165338603,1236361.2633521184,1206781.076703019,1187224.378296023,1180021.9792629697,1244544.4426141055,1202677.1241098538
2019-05-05 13:00:00,1205473.2037851354,1233634.5699009988,1232111.2048930763,1202251.8353067085,1183142.5825867823,1170210.4908889686,1233440.7946585987,1189482.746012205
2019-05-05 14:00:00,1217086.578248188,1238800.6701240079,1237165.2991863985,1205340.7012871297,1186059.7750591228,1171018.6700347636,1236391.2909212757,1196093.421747275
2019-05-05 15:00:00,1221260.2093448227,1246285.0550269603,1245370.1896213503,1212129.6355709108,1192638.2542412144,1170148.3560378896,1229805.1748322477,1194040.9585543256
2019-05-05 16:00:00,1210951.8968969677,1239177.2296481454,1240984.895517309,1210379.6520813624,1191226.6059333498,1162804.8293171294,1217070.5367302813,1184617.8886699008
2019-05-05 17:00:00,1183155.9687288196,1208775.867711251,1214951.1407731993,1192209.8950389314,1173932.6343912787,1140433.2807465738,1183888.4301702797,1164811.9342815827
2019-05-05 18:00:00,1133787.3378922765,1162825.42522986,1173362.6350529809,1160911.1277737126,1143469.6778130776,1106689.4594193937,1140304.2209391454,1132516.6412667488
2019-05-05 19:00:00,1081673.3727606274,1118064.609855932,1131342.387100416,1126712.8288591814,1109540.734227745,1069861.221588042,1096848.295361773,1094191.0114238434
2019-05-05 20:00:00,1038788.52618901,1085671.853558336,1099694.5289805052,1097187.8600070905,1079799.9326311273,1035637.2447966732,1060119.7122289587,1056360.6588849905
