Time,Prophet_optimized
2018-01-07 05:00:00,957499.2891639962
2018-01-07 06:00:00,958608.6508621612
2018-01-07 07:00:00,950906.1585626394
2018-01-07 08:00:00,971195.6453820252
2018-01-07 09:00:00,998942.159481732
2018-01-07 10:00:00,1028108.6685955295
2018-01-07 11:00:00,1042751.9349728683
2018-01-07 12:00:00,1049218.0984573965
2018-01-07 13:00:00,1042838.7845655546
2018-01-07 14:00:00,1044570.5126771751
2018-01-07 15:00:00,1043164.5413028625
2018-01-07 16:00:00,1041860.0371149563
2018-01-07 17:00:00,1041313.5074104801
2018-01-07 18:00:00,1063995.68638922
2018-01-07 19:00:00,1062420.8149687808
2018-01-07 20:00:00,1056440.343319744
2018-01-07 21:00:00,1043643.5261412892
2018-01-07 22:00:00,1029423.2661610089
2018-01-07 23:00:00,1002817.9064571765
2018-01-08 00:00:00,972486.3970454595
2018-01-08 01:00:00,954514.6392978623
2018-01-08 02:00:00,944041.9826362027
2018-01-08 03:00:00,933471.3222157923
2018-01-08 04:00:00,932887.1985400268
2018-01-08 05:00:00,938743.1866265219
2018-01-08 06:00:00,962764.8952720731
2018-01-08 07:00:00,1001289.8968241258
2018-01-08 08:00:00,1083050.6084269464
2018-01-08 09:00:00,1160843.298441191
2018-01-08 10:00:00,1203640.3914650336
2018-01-08 11:00:00,1219219.9976929438
2018-01-08 12:00:00,1221271.2125401148
2018-01-08 13:00:00,1211141.4760284934
2018-01-08 14:00:00,1219768.0730582543
2018-01-08 15:00:00,1211915.1088479906
2018-01-08 16:00:00,1201598.5652979042
2018-01-08 17:00:00,1179045.4025999547
2018-01-08 18:00:00,1167339.6871522025
2018-01-08 19:00:00,1131026.7334739242
2018-01-08 20:00:00,1099953.2616378136
2018-01-08 21:00:00,1072215.4809373447
2018-01-08 22:00:00,1044321.4766154814
2018-01-08 23:00:00,1014447.42204606
2018-01-09 00:00:00,979718.3911448892
2018-01-09 01:00:00,966665.5447140356
2018-01-09 02:00:00,952972.9589058164
2018-01-09 03:00:00,947266.6635076046
2018-01-09 04:00:00,945126.9014522575
2018-01-09 05:00:00,963451.829368856
2018-01-09 06:00:00,985207.0059560095
2018-01-09 07:00:00,1039893.4145735173
2018-01-09 08:00:00,1130028.5080768408
2018-01-09 09:00:00,1211124.354110899
2018-01-09 10:00:00,1253012.8001359724
2018-01-09 11:00:00,1273968.6292827837
2018-01-09 12:00:00,1270248.710516233
2018-01-09 13:00:00,1258732.7375179052
2018-01-09 14:00:00,1274635.8273776849
2018-01-09 15:00:00,1272946.8729916436
2018-01-09 16:00:00,1262684.1948880586
2018-01-09 17:00:00,1246647.9841781915
2018-01-09 18:00:00,1220082.5694476117
2018-01-09 19:00:00,1172894.7306253214
2018-01-09 20:00:00,1131811.7012974215
2018-01-09 21:00:00,1093405.8114825957
2018-01-09 22:00:00,1052980.1450814398
2018-01-09 23:00:00,1024954.1918394536
2018-01-10 00:00:00,995139.3971608176
2018-01-10 01:00:00,977859.9302869004
2018-01-10 02:00:00,970350.1188667348
2018-01-10 03:00:00,956081.3285922653
2018-01-10 04:00:00,953119.2442832029
2018-01-10 05:00:00,970546.1877064046
2018-01-10 06:00:00,986476.8174846446
2018-01-10 07:00:00,1034229.4743362899
2018-01-10 08:00:00,1129329.2457399545
2018-01-10 09:00:00,1216362.1323302486
2018-01-10 10:00:00,1263214.0052981789
2018-01-10 11:00:00,1277209.4384882639
2018-01-10 12:00:00,1275248.7992310254
2018-01-10 13:00:00,1261691.661749284
2018-01-10 14:00:00,1274201.6452783516
2018-01-10 15:00:00,1268065.641679261
2018-01-10 16:00:00,1259354.0704713538
2018-01-10 17:00:00,1239428.8562863218
2018-01-10 18:00:00,1212852.7352898999
2018-01-10 19:00:00,1165018.5473102285
2018-01-10 20:00:00,1126751.7859764479
2018-01-10 21:00:00,1092213.2555899995
2018-01-10 22:00:00,1057212.1355662404
2018-01-10 23:00:00,1030006.8857172191
2018-01-11 00:00:00,987863.8090825177
2018-01-11 01:00:00,962238.7919905684
2018-01-11 02:00:00,956572.4138804744
2018-01-11 03:00:00,938653.5498804894
2018-01-11 04:00:00,934442.5164039586
2018-01-11 05:00:00,953111.5552564834
2018-01-11 06:00:00,972826.337058001
2018-01-11 07:00:00,1022578.1135370255
2018-01-11 08:00:00,1111249.9133809044
2018-01-11 09:00:00,1206261.1099652213
2018-01-11 10:00:00,1253316.8067478857
2018-01-11 11:00:00,1275469.0043173754
2018-01-11 12:00:00,1274397.7622393412
2018-01-11 13:00:00,1263832.927506437
2018-01-11 14:00:00,1277556.5151397074
2018-01-11 15:00:00,1271775.181538415
2018-01-11 16:00:00,1267394.080714831
2018-01-11 17:00:00,1251410.7793596964
2018-01-11 18:00:00,1226497.17881473
2018-01-11 19:00:00,1177884.8936996018
2018-01-11 20:00:00,1127222.0900303877
2018-01-11 21:00:00,1091354.9111546513
2018-01-11 22:00:00,1052515.33051232
2018-01-11 23:00:00,1015316.0459617146
2018-01-12 00:00:00,980659.5205638761
2018-01-12 01:00:00,961358.3396042709
2018-01-12 02:00:00,946156.0231582794
2018-01-12 03:00:00,935939.9027243118
2018-01-12 04:00:00,935550.657057084
2018-01-12 05:00:00,947282.2872267001
2018-01-12 06:00:00,968872.1915039389
2018-01-12 07:00:00,1019315.9008737152
2018-01-12 08:00:00,1111381.7267006726
2018-01-12 09:00:00,1204320.8255091556
2018-01-12 10:00:00,1255138.3144325563
2018-01-12 11:00:00,1269135.6215026665
2018-01-12 12:00:00,1268602.7741872927
2018-01-12 13:00:00,1255939.4627761082
2018-01-12 14:00:00,1267355.1550818044
2018-01-12 15:00:00,1265633.3370166204
2018-01-12 16:00:00,1256581.2799034794
2018-01-12 17:00:00,1234149.8145773408
2018-01-12 18:00:00,1206212.1601470686
2018-01-12 19:00:00,1162299.4114744726
2018-01-12 20:00:00,1124744.595176748
2018-01-12 21:00:00,1082328.7710933397
2018-01-12 22:00:00,1048236.251198401
2018-01-12 23:00:00,1008857.9775383666
2018-01-13 00:00:00,977279.4599671954
2018-01-13 01:00:00,964038.7696686668
2018-01-13 02:00:00,951439.8592265262
2018-01-13 03:00:00,942429.1036466224
2018-01-13 04:00:00,939681.626896887
2018-01-13 05:00:00,942885.6526967755
2018-01-13 06:00:00,959099.886881414
2018-01-13 07:00:00,989121.3628950022
2018-01-13 08:00:00,1044831.9363465561
2018-01-13 09:00:00,1113824.922627392
2018-01-13 10:00:00,1156540.7844285055
2018-01-13 11:00:00,1172004.706088694
2018-01-13 12:00:00,1170683.7097201585
2018-01-13 13:00:00,1157957.4845539243
2018-01-13 14:00:00,1166105.0573187908
2018-01-13 15:00:00,1164167.9504451142
2018-01-13 16:00:00,1150848.7863849816
2018-01-13 17:00:00,1137545.1328431244
2018-01-13 18:00:00,1134477.4111328723
2018-01-13 19:00:00,1107135.9960756353
2018-01-13 20:00:00,1080836.1454919325
2018-01-13 21:00:00,1056189.6559480084
2018-01-13 22:00:00,1027324.080809521
2018-01-13 23:00:00,1000873.1636388461
2018-01-14 00:00:00,973088.0941351522
2018-01-14 01:00:00,955060.2738580698
2018-01-14 02:00:00,942988.0955009126
2018-01-14 03:00:00,934086.021075884
2018-01-14 04:00:00,932242.5123294621
2018-01-14 05:00:00,934363.4871296016
2018-01-14 06:00:00,930240.5753480459
2018-01-14 07:00:00,917764.045050736
2018-01-14 08:00:00,939686.9930204194
2018-01-14 09:00:00,962416.5303198615
2018-01-14 10:00:00,984688.5265632807
2018-01-14 11:00:00,1004285.8245945115
2018-01-14 12:00:00,1014468.0761035352
2018-01-14 13:00:00,1007271.4312660936
2018-01-14 14:00:00,1008972.8976017532
2018-01-14 15:00:00,1008408.4107464029
2018-01-14 16:00:00,1007378.3177846583
2018-01-14 17:00:00,1006227.0186780471
2018-01-14 18:00:00,1029501.5257430585
2018-01-14 19:00:00,1025989.556829959
2018-01-14 20:00:00,1019016.6485691933
2018-01-14 21:00:00,1006902.0140094389
2018-01-14 22:00:00,997276.0946057065
2018-01-14 23:00:00,963615.8044740164
2018-01-15 00:00:00,941904.6043054693
2018-01-15 01:00:00,924495.3270342244
2018-01-15 02:00:00,917690.8310723029
2018-01-15 03:00:00,908458.0143587945
2018-01-15 04:00:00,908381.3127398478
2018-01-15 05:00:00,915323.3991245416
2018-01-15 06:00:00,949522.3834039134
